Area,Year,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Romania,1998,Barley,24277.000000000004,637.0,13979.0,11.37
Romania,1999,Barley,24735.0,637.0,11280.0,12.34
Romania,2000,Barley,21488.001,637.0,9427.4,12.44
Romania,2001,Barley,30031.002,637.0,7871.1,11.9
Romania,2002,Barley,21108.003,637.0,7875.7,12.24
Romania,2004,Barley,34126.003,637.0,6778.2,11.63
Romania,2005,Barley,22881.002,637.0,7565.7,11.25
Romania,2006,Barley,23679.001,637.0,6733.2,11.63
Romania,2007,Barley,15689.001,637.0,6314.0,12.99
Romania,2008,Barley,31275.0,637.0,7193.7,12.5
Romania,2009,Barley,22957.0,637.0,6548.7,12.47
Romania,2010,Barley,25682.0,637.0,7249.2,11.94
Romania,2011,Barley,31727.002,637.0,6582.9,11.26
Romania,2012,Barley,23299.0,637.0,6418.7,12.33
Romania,2013,Barley,31181.002,637.0,6947.9,13.94
Saudi Arabia,1990,Barley,66754.003,59.0,994.0,25.86
Saudi Arabia,1991,Barley,67151.003,59.0,994.0,25.94
Saudi Arabia,1992,Barley,66943.0,59.0,994.0,24.74
Saudi Arabia,1993,Barley,67130.003,59.0,994.0,25.9
Saudi Arabia,1994,Barley,63636.003,59.0,994.0,26.26
Saudi Arabia,1995,Barley,54761.004,59.0,994.0,26.33
Saudi Arabia,1996,Barley,52908.0,59.0,994.0,26.37
Saudi Arabia,1997,Barley,53033.0,59.0,2513.0,25.88
Saudi Arabia,1998,Barley,54723.0,59.0,2683.37,26.48
Saudi Arabia,1999,Barley,46525.0,59.0,2853.74,26.75
Saudi Arabia,2000,Barley,46377.005999999994,59.0,3024.11,26.62
Saudi Arabia,2001,Barley,51153.00000000001,59.0,3194.48,26.6
Saudi Arabia,2002,Barley,54151.005999999994,59.0,3364.86,26.63
Saudi Arabia,2004,Barley,67682.004,59.0,3705.6,26.53
Saudi Arabia,2005,Barley,63435.0,59.0,3875.97,26.47
Saudi Arabia,2006,Barley,62000.003000000004,59.0,4046.34,26.42
Saudi Arabia,2007,Barley,62222.004,59.0,4216.71,26.58
Saudi Arabia,2008,Barley,61075.0,59.0,4372.61,26.64
Saudi Arabia,2009,Barley,58880.005000000005,59.0,4528.51,26.9
Saudi Arabia,2010,Barley,69277.005,59.0,4684.4,27.3
Saudi Arabia,2011,Barley,68352.003,59.0,4840.3,26.57
Saudi Arabia,2012,Barley,66766.005,59.0,4996.2,27.02
Saudi Arabia,2013,Barley,75013.003,59.0,5412.5,27.57
Slovenia,1992,Barley,32604.000000000004,1162.0,1309.0,10.78
Slovenia,1993,Barley,29009.001,1162.0,1112.0,10.19
Slovenia,1994,Barley,34975.002,1162.0,944.0,11.33
Slovenia,1995,Barley,34608.002,1162.0,987.0,10.14
Slovenia,1996,Barley,32389.0,1162.0,953.0,9.24
Slovenia,1997,Barley,35864.0,1162.0,1245.0,10.18
Slovenia,1998,Barley,39929.001,1162.0,1091.0,10.42
Slovenia,1999,Barley,37909.0,1162.0,1133.0,10.51
Slovenia,2000,Barley,32633.002,1162.0,1468.0,11.45
Slovenia,2001,Barley,35131.001,1162.0,1387.0,10.74
Slovenia,2002,Barley,38844.001000000004,1162.0,1164.1,11.18
Slovenia,2004,Barley,38977.0,1162.0,1557.98,10.06
Slovenia,2005,Barley,39634.001,1162.0,1383.88,9.62
Slovenia,2006,Barley,36155.002,1162.0,1280.98,10.56
Slovenia,2007,Barley,36641.002,1162.0,1155.23,11.31
Slovenia,2008,Barley,39933.002,1162.0,1218.15,11.09
Slovenia,2009,Barley,35240.002,1162.0,1162.87,11.06
Slovenia,2010,Barley,42776.003,1162.0,1134.37,10.0
Slovenia,2011,Barley,45423.0,1162.0,1121.91,11.02
Slovenia,2012,Barley,47157.006,1162.0,1016.08,11.12
Slovenia,2013,Barley,40027.003,1162.0,917.49,11.58
Spain,1990,Barley,21528.999999999996,636.0,39562.0,17.3
Spain,1991,Barley,20990.002,636.0,39147.0,16.37
Spain,1992,Barley,14846.001,636.0,31839.0,16.35
Spain,1993,Barley,27396.002,636.0,29408.0,16.28
Spain,1994,Barley,20951.002,636.0,31244.0,17.51
Spain,1995,Barley,14192.001,636.0,27852.0,17.33
Spain,1996,Barley,29945.002,636.0,33236.0,16.72
Spain,1997,Barley,23219.001,636.0,34023.0,17.66
Spain,1998,Barley,30819.001,636.0,35070.0,17.15
Spain,1999,Barley,23931.003,636.0,33614.0,17.14
Spain,2000,Barley,33749.0,636.0,34597.0,17.15
Spain,2001,Barley,20886.002,636.0,35700.0,17.27
Spain,2002,Barley,26962.001,636.0,40727.0,17.16
Spain,2004,Barley,33472.002,636.0,47445.0,17.12
Spain,2005,Barley,14657.0,636.0,41017.0,16.69
Spain,2006,Barley,25447.001,636.0,39767.0,17.81
Spain,2007,Barley,37001.002,636.0,39286.0,17.24
Spain,2008,Barley,32524.001999999997,636.0,40719.0,16.92
Spain,2009,Barley,24121.003,636.0,35199.0,17.45
Spain,2010,Barley,28259.0,636.0,39043.0,16.51
Spain,2011,Barley,30684.999999999996,636.0,53549.0,17.9
Spain,2012,Barley,22133.002,636.0,48668.0,17.51
Spain,2013,Barley,35934.0,636.0,54197.0,17.0
Sweden,1990,Barley,45382.004,624.0,2310.0,8.43
Sweden,1991,Barley,41371.0,624.0,1841.0,7.49
Sweden,1992,Barley,29190.001,624.0,1497.0,7.94
Sweden,1993,Barley,42072.005,624.0,1466.0,6.98
Sweden,1994,Barley,36991.003,624.0,1962.0,7.23
Sweden,1995,Barley,39539.0,624.0,1225.0,7.17
Sweden,1996,Barley,45100.0,624.0,1529.0,6.15
Sweden,1997,Barley,43204.0,624.0,1534.0,7.66
Sweden,1998,Barley,37911.003000000004,624.0,1555.0,6.89
Sweden,1999,Barley,38435.001,624.0,1602.0,8.02
Sweden,2000,Barley,39283.001,624.0,1721.0,8.42
Sweden,2001,Barley,40830.0,624.0,1789.0,7.48
Sweden,2002,Barley,42155.004,624.0,2198.0,7.96
Sweden,2004,Barley,42588.0,624.0,1353.0,7.53
Sweden,2005,Barley,42077.003,624.0,2132.0,7.72
Sweden,2006,Barley,36184.0,624.0,2220.0,8.3
Sweden,2007,Barley,44843.0,624.0,2157.0,8.16
Sweden,2008,Barley,41853.0,624.0,2352.0,8.49
Sweden,2009,Barley,46459.002,624.0,1935.0,7.54
Sweden,2010,Barley,39713.001000000004,624.0,1982.0,6.01
Sweden,2011,Barley,43625.0,624.0,1781.0,8.18
Sweden,2012,Barley,46117.005000000005,624.0,1814.0,7.21
Sweden,2013,Barley,50041.003000000004,624.0,1620.0,7.1
Switzerland,1990,Barley,57149.0,1537.0,2282.0,8.19
Switzerland,1991,Barley,58094.0,1537.0,2055.9,7.24
Switzerland,1992,Barley,58251.004,1537.0,2018.7,7.98
Switzerland,1993,Barley,59697.003000000004,1537.0,1934.5,7.48
Switzerland,1994,Barley,51611.00399999999,1537.0,1922.5,8.78
Switzerland,1995,Barley,53825.0,1537.0,1826.3,7.65
Switzerland,1996,Barley,63232.007,1537.0,1746.3,6.66
Switzerland,1997,Barley,63282.99999999999,1537.0,1644.3,7.96
Switzerland,1998,Barley,67265.005,1537.0,1563.6,7.81
Switzerland,1999,Barley,51223.0,1537.0,1526.6,7.76
Switzerland,2000,Barley,59924.0,1537.0,1576.9,8.54
Switzerland,2001,Barley,55923.99999999999,1537.0,1561.9,7.82
Switzerland,2002,Barley,63124.003000000004,1537.0,1526.6,8.42
Switzerland,2004,Barley,68822.007,1537.0,1390.7,7.67
Switzerland,2005,Barley,61344.00399999999,1537.0,1388.3,7.49
Switzerland,2006,Barley,61931.005,1537.0,1359.04,8.19
Switzerland,2007,Barley,60360.003000000004,1537.0,2099.3,8.43
Switzerland,2008,Barley,60787.005,1537.0,2011.47,7.98
Switzerland,2009,Barley,64116.006,1537.0,2170.4,8.15
Switzerland,2010,Barley,60145.0,1537.0,2059.6,7.06
Switzerland,2011,Barley,64713.0,1537.0,2132.14,8.68
Switzerland,2012,Barley,64715.004,1537.0,2077.9,7.96
Switzerland,2013,Barley,57688.003,1537.0,2098.5,7.94
Tajikistan,1992,Barley,7548.0,691.0,2280.0,7.9
Tajikistan,1993,Barley,7895.000599999999,691.0,2280.0,7.29
Tajikistan,1994,Barley,6427.000000000001,691.0,714.0,8.01
Tajikistan,1995,Barley,6209.000300000001,691.0,54.0,8.49
Tajikistan,1996,Barley,5787.0007000000005,691.0,826.0,7.55
Tajikistan,1997,Barley,9341.0003,691.0,751.31,8.69
Tajikistan,1998,Barley,9135.001,691.0,676.63,8.34
Tajikistan,1999,Barley,7685.0003,691.0,601.94,8.74
Tajikistan,2000,Barley,5197.0005,691.0,527.25,8.78
Tajikistan,2001,Barley,8601.0003,691.0,452.56,9.16
Tajikistan,2002,Barley,14482.0,691.0,377.88,8.63
Tajikistan,2004,Barley,14610.000999999998,691.0,228.5,9.24
Tajikistan,2005,Barley,15102.0,691.0,235.4,8.61
Tajikistan,2006,Barley,16105.001,691.0,241.9,8.97
Tajikistan,2007,Barley,16794.001,691.0,247.9,8.69
Tajikistan,2008,Barley,8885.0003,691.0,253.5,8.29
Tajikistan,2009,Barley,17564.001,691.0,258.1,8.42
Tajikistan,2010,Barley,16767.0,691.0,262.1,8.98
Tajikistan,2011,Barley,10422.0,691.0,264.6,8.45
Tajikistan,2012,Barley,14050.001,691.0,264.6,7.71
Tajikistan,2013,Barley,16942.0,691.0,264.6,10.1
Thailand,1990,Barley,11831.0,1622.0,18849.0,27.96
Thailand,1991,Barley,7181.0,1622.0,18849.0,27.85
Thailand,1992,Barley,6674.000599999999,1622.0,18849.0,27.55
Thailand,1993,Barley,10000.0,1622.0,18849.0,27.58
Thailand,1994,Barley,12987.0,1622.0,20448.0,27.76
Thailand,1995,Barley,16000.0,1622.0,24062.0,27.68
Thailand,1996,Barley,18392.0,1622.0,21901.0,27.37
Thailand,1997,Barley,18025.001,1622.0,23960.0,28.01
Thailand,1998,Barley,18438.002,1622.0,19212.0,28.44
Thailand,1999,Barley,19838.002,1622.0,22761.0,27.34
Thailand,2000,Barley,18690.001,1622.0,20334.0,27.52
Thailand,2001,Barley,18995.001,1622.0,30629.67,27.81
Thailand,2002,Barley,19421.0,1622.0,40925.33,27.98
Thailand,2004,Barley,20808.0,1622.0,88548.0,27.8
Thailand,2005,Barley,20317.001,1622.0,43831.0,27.92
Thailand,2006,Barley,20539.0,1622.0,41220.0,27.92
Thailand,2007,Barley,20761.0,1622.0,66858.0,27.79
Thailand,2008,Barley,20983.002,1622.0,65423.0,27.48
Thailand,2009,Barley,21205.0,1622.0,67933.0,27.79
Thailand,2010,Barley,21427.0,1622.0,68986.0,28.54
Thailand,2011,Barley,21649.0,1622.0,87191.0,27.56
Thailand,2012,Barley,21870.0,1622.0,69921.0,28.48
Thailand,2013,Barley,22092.001,1622.0,8136.0,28.98
Tunisia,1990,Barley,9376.0,207.0,909.0,19.34
Tunisia,1991,Barley,13058.000999999998,207.0,909.0,18.41
Tunisia,1992,Barley,12123.001,207.0,909.0,18.54
Tunisia,1993,Barley,9327.000399999999,207.0,909.0,18.9
Tunisia,1994,Barley,5923.000000000001,207.0,909.0,19.93
Tunisia,1995,Barley,6609.0006,207.0,909.0,19.22
Tunisia,1996,Barley,11857.0,207.0,909.0,18.88
Tunisia,1997,Barley,9272.001,207.0,909.0,19.54
Tunisia,1998,Barley,9768.0,207.0,868.44,19.19
Tunisia,1999,Barley,8755.0,207.0,827.87,19.97
Tunisia,2000,Barley,6492.0,207.0,787.31,19.76
Tunisia,2001,Barley,11709.001,207.0,746.75,20.04
Tunisia,2002,Barley,9204.001,207.0,706.18,19.74
Tunisia,2004,Barley,7054.000499999999,207.0,625.06,19.37
Tunisia,2005,Barley,9898.0004,207.0,584.49,19.12
Tunisia,2006,Barley,8216.0,207.0,543.93,19.82
Tunisia,2007,Barley,12245.001,207.0,503.37,19.71
Tunisia,2008,Barley,9845.0005,207.0,462.8,19.76
Tunisia,2009,Barley,15773.001,207.0,422.24,19.64
Tunisia,2010,Barley,12826.0,207.0,422.24,19.76
Tunisia,2011,Barley,12142.0,207.0,422.24,19.53
Tunisia,2012,Barley,12369.001,207.0,422.24,20.12
Tunisia,2013,Barley,6233.0,207.0,422.24,20.0
Turkey,1990,Barley,21978.002,593.0,29918.0,19.22
Turkey,1991,Barley,22667.0,593.0,24343.0,18.94
Turkey,1992,Barley,20392.0,593.0,27110.0,17.68
Turkey,1993,Barley,21650.999999999996,593.0,28042.0,18.82
Turkey,1994,Barley,20099.0,593.0,24219.0,19.76
Turkey,1995,Barley,21433.0,593.0,27328.0,19.15
Turkey,1996,Barley,22032.0,593.0,30286.0,19.47
Turkey,1997,Barley,22393.003,593.0,34431.0,18.65
Turkey,1998,Barley,24464.0,593.0,30162.0,19.92
Turkey,1999,Barley,21448.999999999996,593.0,33089.0,20.02
Turkey,2000,Barley,22736.0,593.0,33471.0,19.33
Turkey,2001,Barley,21345.0,593.0,25539.0,20.09
Turkey,2002,Barley,23069.0,593.0,27915.0,19.54
Turkey,2004,Barley,25093.002,593.0,28831.0,19.48
Turkey,2005,Barley,26168.0,593.0,40332.0,19.44
Turkey,2006,Barley,26227.999999999996,593.0,27421.0,19.44
Turkey,2007,Barley,22042.0,593.0,48715.51,19.82
Turkey,2008,Barley,21679.0,593.0,37640.2,19.92
Turkey,2009,Barley,24519.000000000004,593.0,37651.15,19.94
Turkey,2010,Barley,24114.0,593.0,38554.69,21.02
Turkey,2011,Barley,26612.0,593.0,39534.43,19.36
Turkey,2012,Barley,25831.003,593.0,42610.59,19.92
Turkey,2013,Barley,29070.0,593.0,39440.0,20.22
Ukraine,1992,Barley,29503.002,565.0,66772.0,8.07
Ukraine,1993,Barley,32147.001999999997,565.0,61843.46,6.89
Ukraine,1994,Barley,28493.000999999997,565.0,56914.93,7.98
Ukraine,1995,Barley,21828.0,565.0,51986.39,8.26
Ukraine,1996,Barley,16716.001,565.0,47057.85,7.0
Ukraine,1997,Barley,19998.001,565.0,42129.32,7.21
Ukraine,1998,Barley,16480.001,565.0,37200.78,7.74
Ukraine,1999,Barley,18487.0,565.0,32272.25,8.97
Ukraine,2000,Barley,18628.001,565.0,27343.71,8.82
Ukraine,2001,Barley,25979.0,565.0,22415.17,8.42
Ukraine,2002,Barley,24957.001,565.0,17486.64,8.87
Ukraine,2004,Barley,24552.0,565.0,15344.4,8.32
Ukraine,2005,Barley,20631.0,565.0,23021.7,8.39
Ukraine,2006,Barley,21659.0,565.0,28832.6,7.88
Ukraine,2007,Barley,14629.0,565.0,36476.0,9.46
Ukraine,2008,Barley,30264.000000000004,565.0,54080.5,9.24
Ukraine,2009,Barley,23697.0,565.0,36444.7,8.82
Ukraine,2010,Barley,19655.001,565.0,62534.6,8.97
Ukraine,2011,Barley,24693.999999999996,565.0,79491.7,8.48
Ukraine,2012,Barley,21064.0,565.0,90814.8,8.56
Ukraine,2013,Barley,23388.002,565.0,86781.8,10.33
United Kingdom,1990,Barley,52088.0,1220.0,29517.0,9.56
United Kingdom,1991,Barley,54743.00000000001,1220.0,29022.0,9.11
United Kingdom,1992,Barley,56746.006,1220.0,31077.0,9.11
United Kingdom,1993,Barley,51872.99999999999,1220.0,32387.0,8.75
United Kingdom,1994,Barley,53752.003000000004,1220.0,33929.0,9.01
United Kingdom,1995,Barley,57332.006,1220.0,33743.0,9.52
United Kingdom,1996,Barley,61095.004,1220.0,35579.0,8.8
United Kingdom,1997,Barley,57601.004,1220.0,35490.0,9.94
United Kingdom,1998,Barley,52857.003000000004,1220.0,35422.0,9.59
United Kingdom,1999,Barley,55818.0,1220.0,35537.0,9.67
United Kingdom,2000,Barley,57553.0,1220.0,33031.28,9.47
United Kingdom,2001,Barley,53494.0,1220.0,32893.1,9.25
United Kingdom,2002,Barley,55658.0,1220.0,30995.26,9.78
United Kingdom,2004,Barley,57587.004,1220.0,31223.91,9.86
United Kingdom,2005,Barley,58582.006,1220.0,31415.27,9.9
United Kingdom,2006,Barley,59467.006,1220.0,22588.09,10.02
United Kingdom,2007,Barley,56559.0,1220.0,22331.7,10.11
United Kingdom,2008,Barley,59535.003,1220.0,21596.68,9.48
United Kingdom,2009,Barley,58338.003,1220.0,21324.22,9.59
United Kingdom,2010,Barley,57025.003,1220.0,16770.87,8.4
United Kingdom,2011,Barley,56639.004,1220.0,16401.66,9.82
United Kingdom,2012,Barley,55110.0,1220.0,17718.64,9.27
United Kingdom,2013,Barley,58467.007000000005,1220.0,17673.46,8.76
Uruguay,1990,Barley,18803.002,1300.0,1762.01,16.91
Uruguay,1991,Barley,16796.0,1300.0,1762.01,16.95
Uruguay,1992,Barley,24663.002,1300.0,2072.03,16.7
Uruguay,1993,Barley,14655.001,1300.0,1634.02,16.81
Uruguay,1994,Barley,24249.0,1300.0,2272.08,17.17
Uruguay,1995,Barley,25134.0,1300.0,2413.02,16.66
Uruguay,1996,Barley,23313.003,1300.0,3444.01,17.03
Uruguay,1997,Barley,16703.001,1300.0,3362.05,17.46
Uruguay,1998,Barley,26923.0,1300.0,4239.03,16.77
Uruguay,1999,Barley,20219.002,1300.0,3925.03,16.62
Uruguay,2000,Barley,24142.0,1300.0,3650.08,16.95
Uruguay,2001,Barley,9124.0007,1300.0,4433.04,17.61
Uruguay,2002,Barley,21144.0,1300.0,5184.5,17.06
Uruguay,2004,Barley,29758.003,1300.0,9017.73,17.22
Uruguay,2005,Barley,31024.0,1300.0,9232.47,17.13
Uruguay,2006,Barley,33890.002,1300.0,9143.45,17.13
Uruguay,2007,Barley,22446.003,1300.0,14057.2,16.53
Uruguay,2008,Barley,31524.0,1300.0,13335.22,17.43
Uruguay,2009,Barley,33013.003,1300.0,13475.41,16.96
Uruguay,2010,Barley,30113.0,1300.0,14981.18,17.11
Uruguay,2011,Barley,31252.0,1300.0,17517.76,16.9
Uruguay,2012,Barley,18755.001,1300.0,23506.4,17.53
Uruguay,2013,Barley,20131.001,1300.0,19028.6,15.92
Zambia,1990,Barley,7240.0004,1020.0,1080.0,21.43
Zambia,1991,Barley,8352.001,1020.0,1080.0,20.84
Zambia,1992,Barley,7895.000599999999,1020.0,1080.0,21.85
Zambia,1993,Barley,9259.0004,1020.0,1080.0,21.0
Zambia,1994,Barley,9167.0007,1020.0,1080.0,21.2
Zambia,1995,Barley,7895.000599999999,1020.0,716.0,21.86
Zambia,1996,Barley,9091.0,1020.0,1670.0,21.19
Zambia,1997,Barley,9000.0004,1020.0,1670.0,20.9
Zambia,1998,Barley,7895.000599999999,1020.0,1670.0,21.32
Zambia,1999,Barley,9091.0,1020.0,1670.0,20.53
Zambia,2000,Barley,9091.0,1020.0,1670.0,20.66
Zambia,2001,Barley,13767.0,1020.0,1670.0,20.9
Zambia,2002,Barley,17624.002,1020.0,1670.0,21.55
Zambia,2004,Barley,25543.999999999996,1020.0,1670.0,20.79
Zambia,2005,Barley,33971.002,1020.0,1670.0,21.97
Zambia,2006,Barley,33600.001000000004,1020.0,1670.0,21.05
Zambia,2007,Barley,42322.005999999994,1020.0,1670.0,20.87
Zambia,2008,Barley,48220.0,1020.0,1670.0,20.66
Zambia,2009,Barley,54089.003,1020.0,1670.0,20.76
Zambia,2010,Barley,60296.006,1020.0,1670.0,21.34
Zambia,2011,Barley,73604.0,1020.0,1670.0,20.88
Zambia,2012,Barley,71415.005,1020.0,1670.0,20.8
Zambia,2013,Barley,75417.004,1020.0,1670.0,20.14
Zimbabwe,1990,Barley,54586.005000000005,657.0,5727.0,21.19
Zimbabwe,1991,Barley,57143.0,657.0,6753.0,20.95
Zimbabwe,1992,Barley,44014.0,657.0,3303.0,21.93
Zimbabwe,1993,Barley,51563.0,657.0,1716.0,20.88
Zimbabwe,1994,Barley,58407.006,657.0,1664.0,20.64
Zimbabwe,1995,Barley,53079.0,657.0,2599.0,21.57
Zimbabwe,1996,Barley,56604.004,657.0,2538.0,20.7
Zimbabwe,1997,Barley,42617.006,657.0,2762.0,20.63
Zimbabwe,1998,Barley,57935.004,657.0,2883.0,21.3
Zimbabwe,1999,Barley,54144.0,657.0,2918.18,20.44
Zimbabwe,2000,Barley,62793.0,657.0,2953.36,20.28
Zimbabwe,2001,Barley,54897.003,657.0,2988.54,20.86
Zimbabwe,2002,Barley,55000.005,657.0,3023.72,21.08
Zimbabwe,2004,Barley,48648.99999999999,657.0,3094.08,20.31
Zimbabwe,2005,Barley,53750.005,657.0,3129.26,21.49
Zimbabwe,2006,Barley,54000.0,657.0,3164.45,20.7
Zimbabwe,2007,Barley,53333.00000000001,657.0,3199.63,20.75
Zimbabwe,2008,Barley,53901.005,657.0,3234.81,20.68
Zimbabwe,2009,Barley,54161.005,657.0,3269.99,20.52
Zimbabwe,2010,Barley,54443.0,657.0,3305.17,21.17
Zimbabwe,2011,Barley,54601.0,657.0,3340.35,20.78
Zimbabwe,2012,Barley,54759.0,657.0,3375.53,20.52
Zimbabwe,2013,Barley,54917.005999999994,657.0,2550.07,19.76
Albania,1990,Tomatoes,190476.0,1485.0,121.0,16.37
Albania,1991,Tomatoes,182856.99999999997,1485.0,121.0,15.36
Albania,1992,Tomatoes,200000.0,1485.0,121.0,16.06
Albania,1993,Tomatoes,216405.01,1485.0,121.0,16.05
Albania,1994,Tomatoes,229449.02,1485.0,201.0,16.96
Albania,1995,Tomatoes,241935.0,1485.0,251.0,15.67
Albania,1996,Tomatoes,321429.02,1485.0,313.96,15.64
Albania,1997,Tomatoes,294118.02,1485.0,376.93,15.9
Albania,1998,Tomatoes,300000.01999999996,1485.0,439.89,16.27
Albania,1999,Tomatoes,301887.0,1485.0,502.86,16.57
Albania,2000,Tomatoes,300000.01999999996,1485.0,565.82,16.67
Albania,2001,Tomatoes,267023.03,1485.0,628.79,16.59
Albania,2002,Tomatoes,265574.02,1485.0,691.75,16.47
Albania,2004,Tomatoes,266667.0,1485.0,817.68,16.16
Albania,2005,Tomatoes,245161.00000000003,1485.0,880.64,15.67
Albania,2006,Tomatoes,223227.0,1485.0,943.61,15.92
Albania,2007,Tomatoes,246154.02,1485.0,1006.57,16.67
Albania,2008,Tomatoes,321781.99999999994,1485.0,1069.54,16.71
Albania,2009,Tomatoes,320394.99999999994,1485.0,1132.5,16.73
Albania,2010,Tomatoes,323459.0,1485.0,1311.17,16.52
Albania,2011,Tomatoes,327869.0,1485.0,1302.63,16.45
Albania,2012,Tomatoes,315385.02,1485.0,766.25,16.7
Albania,2013,Tomatoes,360223.0,1485.0,982.32,17.41
Algeria,1990,Tomatoes,125631.0,89.0,1828.92,17.48
Algeria,1991,Tomatoes,144635.01,89.0,2461.8,16.26
Algeria,1992,Tomatoes,155228.0,89.0,1215.47,16.27
Algeria,1993,Tomatoes,171158.0,89.0,1021.89,17.0
Algeria,1994,Tomatoes,167330.02,89.0,1255.02,17.88
Algeria,1995,Tomatoes,183902.0,89.0,2697.09,17.36
Algeria,1996,Tomatoes,171109.0,89.0,479.77,16.76
Algeria,1997,Tomatoes,158903.00999999998,89.0,401.22,17.84
Algeria,1998,Tomatoes,162936.0,89.0,322.84,17.14
Algeria,1999,Tomatoes,172940.0,89.0,654.45,17.97
Algeria,2000,Tomatoes,204337.00000000003,89.0,603.67,17.9
Algeria,2001,Tomatoes,222872.0,89.0,710.11,18.13
Algeria,2002,Tomatoes,225232.01,89.0,816.55,17.85
Algeria,2004,Tomatoes,263583.01,89.0,3747.86,17.38
Algeria,2005,Tomatoes,243625.01,89.0,3662.87,17.19
Algeria,2006,Tomatoes,268611.01,89.0,4110.72,18.13
Algeria,2007,Tomatoes,282540.02,89.0,5390.79,17.42
Algeria,2008,Tomatoes,284533.02,89.0,11556.12,17.55
Algeria,2009,Tomatoes,308352.01,89.0,3867.99,17.78
Algeria,2010,Tomatoes,336284.0,89.0,1295.88,17.59
Algeria,2011,Tomatoes,375021.0,89.0,13861.76,17.79
Algeria,2012,Tomatoes,369958.04,89.0,17379.76,17.91
Algeria,2013,Tomatoes,433424.0,89.0,17278.65,17.65
Angola,1990,Tomatoes,36445.003,1010.0,64.0,24.12
Angola,1991,Tomatoes,100000.0,1010.0,79.0,24.02
Angola,1992,Tomatoes,101342.01,1010.0,23.0,23.96
Angola,1993,Tomatoes,101409.01,1010.0,169.0,24.15
Angola,1994,Tomatoes,101475.00000000001,1010.0,25.5,24.04
Angola,1995,Tomatoes,101540.0,1010.0,336.0,24.56
Angola,1996,Tomatoes,101604.01000000001,1010.0,40.0,24.11
Angola,1997,Tomatoes,101667.0,1010.0,40.0,24.06
Angola,1998,Tomatoes,101728.0,1010.0,40.0,24.96
Angola,1999,Tomatoes,101789.01,1010.0,40.0,24.37
Angola,2000,Tomatoes,101849.01,1010.0,40.0,24.41
Angola,2001,Tomatoes,101907.01000000001,1010.0,40.0,24.43
Angola,2002,Tomatoes,101965.01,1010.0,40.0,24.79
Angola,2004,Tomatoes,102104.01,1010.0,40.0,24.22
Angola,2005,Tomatoes,102152.0,1010.0,40.0,24.41
Angola,2006,Tomatoes,102205.01000000001,1010.0,40.0,24.14
Angola,2007,Tomatoes,102257.0,1010.0,40.0,24.24
Angola,2008,Tomatoes,102308.01,1010.0,40.0,24.27
Angola,2009,Tomatoes,102359.01,1010.0,40.0,24.33
Angola,2010,Tomatoes,102409.01,1010.0,40.0,24.44
Angola,2011,Tomatoes,102457.99999999999,1010.0,40.0,24.15
Angola,2012,Tomatoes,102507.01,1010.0,40.0,24.24
Angola,2013,Tomatoes,102555.01000000001,1010.0,40.0,24.55
Argentina,1990,Tomatoes,251429.02,591.0,26156.0,17.46
Argentina,1991,Tomatoes,234754.0,591.0,26156.0,17.64
Argentina,1992,Tomatoes,233766.0,591.0,26156.0,17.09
Argentina,1993,Tomatoes,184211.0,591.0,26156.0,17.32
Argentina,1994,Tomatoes,272414.02,591.0,30195.0,18.17
Argentina,1995,Tomatoes,368000.02999999997,591.0,37842.0,17.74
Argentina,1996,Tomatoes,275833.02,591.0,54595.0,17.64
Argentina,1997,Tomatoes,338996.05,591.0,77691.0,18.29
Argentina,1998,Tomatoes,301823.02,591.0,62397.0,17.23
Argentina,1999,Tomatoes,342857.0,591.0,62831.39,17.15
Argentina,2000,Tomatoes,374807.0,591.0,63265.78,16.98
Argentina,2001,Tomatoes,370522.0,591.0,63700.17,17.71
Argentina,2002,Tomatoes,392796.01999999996,591.0,64134.56,17.58
Argentina,2004,Tomatoes,412385.03,591.0,65003.34,17.67
Argentina,2005,Tomatoes,425829.0,591.0,65437.73,17.32
Argentina,2006,Tomatoes,438893.0,591.0,65872.12,18.1
Argentina,2007,Tomatoes,451165.0,591.0,81582.64,16.71
Argentina,2008,Tomatoes,464169.0,591.0,87149.01,17.71
Argentina,2009,Tomatoes,477109.0,591.0,61586.56,18.16
Argentina,2010,Tomatoes,483964.0,591.0,105915.04,17.33
Argentina,2011,Tomatoes,519747.0,591.0,100424.62,17.58
Argentina,2012,Tomatoes,535017.0,591.0,136185.08,18.18
Armenia,1992,Tomatoes,258824.02,562.0,8.0,7.44
Armenia,1993,Tomatoes,331667.02,562.0,8.0,7.69
Armenia,1994,Tomatoes,325000.0,562.0,23.0,8.84
Armenia,1995,Tomatoes,307576.0,562.0,23.9,9.76
Armenia,1996,Tomatoes,300852.01,562.0,32.0,9.55
Armenia,1997,Tomatoes,256800.0,562.0,41.46,9.1
Armenia,1998,Tomatoes,290000.01999999996,562.0,50.92,10.28
Armenia,1999,Tomatoes,267795.01,562.0,60.38,10.11
Armenia,2000,Tomatoes,257099.02,562.0,69.85,9.68
Armenia,2001,Tomatoes,295790.0,562.0,79.31,10.18
Armenia,2002,Tomatoes,302613.03,562.0,88.77,9.41
Armenia,2004,Tomatoes,360022.0,562.0,204.77,9.55
Armenia,2005,Tomatoes,373467.02999999997,562.0,220.51,9.58
